Zip_Code,City,Price,Latitude,Longitude
35111,McCalla,329633,33.52068000000003,-86.81175999999994
35111,McCalla,325000,33.52068000000003,-86.81175999999994
35111,McCalla,325000,33.52068000000003,-86.81175999999994
35111,McCalla,324900,33.52068000000003,-86.81175999999994
35111,McCalla,320950,33.52068000000003,-86.81175999999994
35111,McCalla,319900,33.52068000000003,-86.81175999999994
35111,McCalla,319900,33.52068000000003,-86.81175999999994
35111,McCalla,316000,33.52068000000003,-86.81175999999994
35111,McCalla,315861,33.52068000000003,-86.81175999999994
35111,McCalla,315000,33.52068000000003,-86.81175999999994
35111,Lake View,315000,33.52068000000003,-86.81175999999994
35111,McCalla,313900,33.52068000000003,-86.81175999999994
35111,McCalla,309740,33.52068000000003,-86.81175999999994
35111,McCalla,307900,33.52068000000003,-86.81175999999994
35111,McCalla,307715,33.52068000000003,-86.81175999999994
35111,McCalla,306800,33.52068000000003,-86.81175999999994
35111,McCalla,301266,33.52068000000003,-86.81175999999994
35111,McCalla,299900,33.52068000000003,-86.81175999999994
35111,McCalla,295181,33.52068000000003,-86.81175999999994
35111,McCalla,295000,33.52068000000003,-86.81175999999994
35111,McCalla,287126,33.52068000000003,-86.81175999999994
35111,McCalla,285000,33.52068000000003,-86.81175999999994
35111,McCalla,285000,33.52068000000003,-86.81175999999994
35111,McCalla,278900,33.52068000000003,-86.81175999999994
35111,McCalla,275000,33.52068000000003,-86.81175999999994
35111,McCalla,275000,33.52068000000003,-86.81175999999994
35111,McCalla,274900,33.52068000000003,-86.81175999999994
35111,McCalla,274900,33.52068000000003,-86.81175999999994
35111,Lake View,273900,33.52068000000003,-86.81175999999994
35111,McCalla,273900,33.52068000000003,-86.81175999999994
35111,McCalla,269900,33.52068000000003,-86.81175999999994
35111,McCalla,266175,33.52068000000003,-86.81175999999994
35111,McCalla,262200,33.52068000000003,-86.81175999999994
35111,Lakeview,262000,33.52068000000003,-86.81175999999994
35111,McCalla,260000,33.52068000000003,-86.81175999999994
35111,McCalla,259900,33.52068000000003,-86.81175999999994
35111,McCalla,259395,33.52068000000003,-86.81175999999994
35111,McCalla,259000,33.52068000000003,-86.81175999999994
35111,McCalla,255900,33.52068000000003,-86.81175999999994
35111,McCalla,255200,33.52068000000003,-86.81175999999994
35111,McCalla,254900,33.52068000000003,-86.81175999999994
35111,McCalla,254900,33.52068000000003,-86.81175999999994
35111,McCalla,253900,33.52068000000003,-86.81175999999994
35111,McCalla,249900,33.52068000000003,-86.81175999999994
35111,Lake View,249900,33.52068000000003,-86.81175999999994
35111,McCalla,249900,33.52068000000003,-86.81175999999994
35111,McCalla,249900,33.52068000000003,-86.81175999999994
35111,McCalla,249900,33.52068000000003,-86.81175999999994
35111,McCalla,249000,33.52068000000003,-86.81175999999994
35111,Lake View,245000,33.52068000000003,-86.81175999999994
35111,McCalla,244900,33.52068000000003,-86.81175999999994
35111,McCalla,244800,33.52068000000003,-86.81175999999994
35111,McCalla,244400,33.52068000000003,-86.81175999999994
35111,McCalla,240900,33.52068000000003,-86.81175999999994
35111,McCalla,240827,33.52068000000003,-86.81175999999994
35111,McCalla,239900,33.52068000000003,-86.81175999999994
35111,McCalla,239800,33.52068000000003,-86.81175999999994
35111,McCalla,235000,33.52068000000003,-86.81175999999994
35111,McCalla,235000,33.52068000000003,-86.81175999999994
35111,McCalla,234900,33.52068000000003,-86.81175999999994
35111,McCalla,231700,33.52068000000003,-86.81175999999994
35111,McCalla,230200,33.52068000000003,-86.81175999999994
35111,McCalla,229900,33.52068000000003,-86.81175999999994
35111,McCalla,227500,33.52068000000003,-86.81175999999994
35111,McCalla,220000,33.52068000000003,-86.81175999999994
35111,McCalla,219750,33.52068000000003,-86.81175999999994
35111,McCalla,216002,33.52068000000003,-86.81175999999994
35111,McCalla,215000,33.52068000000003,-86.81175999999994
35111,Lake View,215000,33.52068000000003,-86.81175999999994
35111,McCalla,215000,33.52068000000003,-86.81175999999994
35111,McCalla,212900,33.52068000000003,-86.81175999999994
35111,McCalla,208625,33.52068000000003,-86.81175999999994
35111,McCalla,207000,33.52068000000003,-86.81175999999994
35111,McCalla,203925,33.52068000000003,-86.81175999999994
35111,McCalla,202350,33.52068000000003,-86.81175999999994
35114,Maylene,569900,33.52068000000003,-86.81175999999994
35114,Maylene,375000,33.52068000000003,-86.81175999999994
35114,Alabaster,359500,33.52068000000003,-86.81175999999994
35114,Alabaster,349900,33.52068000000003,-86.81175999999994
35114,Alabaster,311900,33.52068000000003,-86.81175999999994
35114,Maylene,299000,33.52068000000003,-86.81175999999994
35114,Maylene,295000,33.52068000000003,-86.81175999999994
35114,Maylene,279900,33.52068000000003,-86.81175999999994
35114,Maylene,259000,33.52068000000003,-86.81175999999994
35114,Maylene,249900,33.52068000000003,-86.81175999999994
35114,Alabaster,235900,33.52068000000003,-86.81175999999994
35114,Alabaster,235000,33.52068000000003,-86.81175999999994
35114,Maylene,219900,33.52068000000003,-86.81175999999994
35114,Maylene,214900,33.52068000000003,-86.81175999999994
35114,Maylene,209900,33.52068000000003,-86.81175999999994
35114,Alabaster,208000,33.52068000000003,-86.81175999999994
35114,Maylene,180000,33.52068000000003,-86.81175999999994
35114,Maylene,174900,33.52068000000003,-86.81175999999994
35114,Maylene,165000,33.52068000000003,-86.81175999999994
35114,Maylene,155900,33.52068000000003,-86.81175999999994
35114,Maylene,119900,33.52068000000003,-86.81175999999994
35114,Maylene,50000,33.52068000000003,-86.81175999999994
35114,Alabaster,49900,33.52068000000003,-86.81175999999994
35114,Maylene,39000,33.52068000000003,-86.81175999999994
35115,Montevallo,895000,33.07789343695876,-86.87718007058812
35115,Montevallo,799900,33.07789343695876,-86.87718007058812
35115,Montevallo,799900,33.07789343695876,-86.87718007058812
35115,Montevallo,699000,33.07789343695876,-86.87718007058812
35115,Montevallo,575000,33.07789343695876,-86.87718007058812
35115,Montevallo,570000,33.07789343695876,-86.87718007058812
35115,Montevallo,495000,33.07789343695876,-86.87718007058812
35115,Montevallo,494000,33.07789343695876,-86.87718007058812
35115,Montevallo,399900,33.07789343695876,-86.87718007058812
35115,Montevallo,265000,33.07789343695876,-86.87718007058812
