City,Zip_Code,Price
"""Montevallo""",35115,223200
"""Montevallo""",35115,215047
"""Montevallo""",35115,209900
"""Montevallo""",35115,205695
"""Montevallo""",35115,202795
"""Montevallo""",35115,202795
"""Montevallo""",35115,199900
"""Montevallo""",35115,199800
"""Montevallo""",35115,199690
"""Montevallo""",35115,196850
"""Montevallo""",35115,194600
"""Montevallo""",35115,192796
"""Montevallo""",35115,192795
"""Montevallo""",35115,191900
"""Montevallo""",35115,185900
"""Montevallo""",35115,185000
"""Montevallo""",35115,185000
"""Montevallo""",35115,179676
"""Montevallo""",35115,178900
"""Montevallo""",35115,175000
"""Montevallo""",35115,175000
"""Montevallo""",35115,175000
"""Montevallo""",35115,175000
"""Montevallo""",35115,175000
"""Montevallo""",35115,170080
"""Montevallo""",35115,164999
"""Montevallo""",35115,164900
"""Montevallo""",35115,163900
"""Montevallo""",35115,159900
"""Montevallo""",35115,159900
"""Montevallo""",35115,159500
"""Montevallo""",35115,158500
"""Montevallo""",35115,155630
"""Montevallo""",35115,155611
"""Montevallo""",35115,154990
"""Montevallo""",35115,154900
"""Montevallo""",35115,154811
"""Montevallo""",35115,152000
"""Montevallo""",35115,149900
"""Montevallo""",35115,149900
"""Montevallo""",35115,149900
"""Montevallo""",35115,148910
"""Montevallo""",35115,146900
"""Montevallo""",35115,144900
"""Montevallo""",35115,144500
"""Montevallo""",35115,144161
"""Montevallo""",35115,141900
"""Montevallo""",35115,141900
"""Montevallo""",35115,140000
"""Montevallo""",35115,139900
"""Montevallo""",35115,129900
"""Montevallo""",35115,129900
"""Montevallo""",35115,125000
"""Montevallo""",35115,119900
"""Montevallo""",35115,114900
"""Montevallo""",35115,114000
"""Montevallo""",35115,105000
"""Montevallo""",35115,99900
"""Montevallo""",35115,90000
"""Montevallo""",35115,89900
"""Montevallo""",35115,76900
"""Montevallo""",35115,74900
"""Montevallo""",35115,71500
"""Montevallo""",35115,60000
"""Montevallo""",35115,59900
"""Montevallo""",35115,50000
"""Montevallo""",35115,49900
"""Montevallo""",35115,49900
"""Montevallo""",35115,49900
"""Montevallo""",35115,49900
"""Montevallo""",35115,49900
"""Montevallo""",35115,49900
"""Montevallo""",35115,39000
"""Montevallo""",35115,38900
"""Montevallo""",35115,38900
"""Morris""",35116,600000
"""Morris""",35116,427900
"""Morris""",35116,359900
"""Morris""",35116,349900
"""Morris""",35116,331600
"""Morris""",35116,314900
"""Morris""",35116,309900
"""Morris""",35116,280000
"""Morris""",35116,279900
"""Morris""",35116,279000
"""Morris""",35116,219900
"""Morris""",35116,183900
"""Morris""",35116,180000
"""Morris""",35116,179900
"""Morris""",35116,152000
"""Morris""",35116,109900
"""Morris""",35116,63950
"""Morris""",35116,25000
"""Morris""",35116,25000
"""Mount Olive""",35117,584900
"""Mount Olive""",35117,550000
"""Mount Olive""",35117,449900
"""Mount Olive""",35117,399900
"""Mount Olive""",35117,384900
"""Mount Olive""",35117,325000
"""Mount Olive""",35117,315000
"""Mount Olive""",35117,305000
"""Gardendale""",35117,300000
"""Mount Olive""",35117,299999
"""Mount Olive""",35117,269900
"""Mount Olive""",35117,264900
"""Mount Olive""",35117,262000
"""Mount Olive""",35117,249900
"""Mount Olive""",35117,227000
"""Mount Olive""",35117,225000
"""Mount Olive""",35117,183500
"""Mount Olive""",35117,179900
"""Mount Olive""",35117,172500
"""Mount Olive""",35117,170000
"""Mount Olive""",35117,168700
"""Mount Olive""",35117,149900
"""Mount Olive""",35117,145000
"""Mount Olive""",35117,145000
"""Mount Olive""",35117,144900
"""Mount Olive""",35117,141900
"""Mount Olive""",35117,134000
"""Mount Olive""",35117,130000
"""Mount Olive""",35117,129900
"""Mount Olive""",35117,127000
"""Mount Olive""",35117,91000
"""Mount Olive""",35117,89000
"""Mount Olive""",35117,79900
"""Mount Olive""",35117,64500
"""Mount Olive""",35117,59900
"""Mount Olive""",35117,59000
"""Mount Olive""",35117,52500
"""Mount Olive""",35117,52000
"""Mount Olive""",35117,45000
"""Mount Olive""",35117,28420
"""Mount Olive""",35117,25000
"""Mount Olive""",35117,24430
"""Mount Olive""",35117,20000
"""Mount Olive""",35117,20000
"""Mount Olive""",35117,12000
"""Sylvan Springs""",35118,239900
"""Sylvan Springs""",35118,220000
"""Mulga""",35118,199000
"""Oak Grove""",35118,159900
"""Birmingham""",35118,98325
"""Sylvan Springs""",35118,93000
"""Mulga""",35118,89900
"""Sylvan Springs""",35118,80000
"""Oak Grove""",35118,69900
"""Mulga""",35118,56500
"""Mulga""",35118,49900
"""Mulga""",35118,25000
"""Mulga""",35118,21750
"""Sylvan Springs""",35118,19900
"""Sylvan Springs""",35118,19900
"""Sylvan Springs""",35118,19900
"""Sylvan Springs""",35118,19900
"""Sylvan Springs""",35118,19900
"""Sylvan Springs""",35118,19900
"""Sylvan Springs""",35118,19900
"""Sylvan Springs""",35118,9000
"""Odenville""",35120,3512000
"""Odenville""",35120,1500000
"""Odenville""",35120,675000
"""Odenville""",35120,650000
"""Odenville""",35120,589900
"""Odenville""",35120,550000
"""Odenville""",35120,549900
"""Odenville""",35120,539900
"""Odenville""",35120,500000
"""Odenville""",35120,465000
"""Odenville""",35120,400000
"""Odenville""",35120,399000
"""Odenville""",35120,395000
"""Odenville""",35120,389900
"""Odenville""",35120,375900
"""Odenville""",35120,353115
"""Odenville""",35120,353115
"""Odenville""",35120,350000
"""Odenville""",35120,349900
"""Odenville""",35120,349250
"""Odenville""",35120,347700
"""Odenville""",35120,340000
"""Odenville""",35120,334500
"""Odenville""",35120,316100
"""Odenville""",35120,299900
"""Odenville""",35120,296500
"""Odenville""",35120,289900
"""Odenville""",35120,284900
"""Odenville""",35120,284000
"""Odenville""",35120,279900
"""Odenville""",35120,269900
"""Odenville""",35120,259900
"""Odenville""",35120,259900
"""Odenville""",35120,259900
"""Odenville""",35120,259000
"""Odenville""",35120,258850
"""Odenville""",35120,257000
"""Odenville""",35120,254900
"""Odenville""",35120,253350
"""Odenville""",35120,250000
"""Odenville""",35120,249900
"""Odenville""",35120,245000
"""Odenville""",35120,243900
"""Odenville""",35120,243500
"""Odenville""",35120,239900
"""Odenville""",35120,235000
"""Odenville""",35120,234900
"""Odenville""",35120,229900
"""Odenville""",35120,228000
"""Odenville""",35120,227400
"""Odenville""",35120,220000
"""Odenville""",35120,219900
"""Odenville""",35120,211900
"""Odenville""",35120,210000
"""Odenville""",35120,209999
"""Odenville""",35120,209000
"""Odenville""",35120,204900
"""Odenville""",35120,204000
"""Odenville""",35120,202000
"""Odenville""",35120,201721
"""Margaret""",35120,200800
"""Odenville""",35120,200400
"""Odenville""",35120,200400
"""Odenville""",35120,200400
"""Odenville""",35120,199900
"""Odenville""",35120,199221
"""Odenville""",35120,199000
"""Margaret""",35120,198475
"""Odenville""",35120,197400
"""Margaret""",35120,196800
"""Margaret""",35120,196800
"""Odenville""",35120,195900
"""Odenville""",35120,195000
"""Odenville""",35120,195000
"""Odenville""",35120,191500
"""Odenville""",35120,189900
"""Margaret""",35120,189600
"""Odenville""",35120,189000
"""Odenville""",35120,184981
"""Odenville""",35120,184900
"""Margaret""",35120,184735
"""Odenville""",35120,183910
"""Odenville""",35120,183900
"""Odenville""",35120,183481
"""Odenville""",35120,183400
"""Odenville""",35120,182910
"""Odenville""",35120,181660
"""Odenville""",35120,180000
"""Odenville""",35120,179910
"""Odenville""",35120,177278
"""Margaret""",35120,176065
"""Odenville""",35120,175000
"""Margaret""",35120,174110
"""Odenville""",35120,173278
"""Odenville""",35120,173278
"""Odenville""",35120,170000
"""Odenville""",35120,170000
"""Odenville""",35120,168900
"""Odenville""",35120,167500
"""Oneonta""",35121,1500000
"""Oneonta""",35121,999900
"""Oneonta""",35121,879900
"""Oneonta""",35121,725000
"""Oneonta""",35121,725000
"""Oneonta""",35121,649900
"""Oneonta""",35121,649000
"""Oneonta""",35121,599999
"""Oneonta""",35121,595000
"""Oneonta""",35121,525750
"""Oneonta""",35121,525000
"""Oneonta""",35121,519900
"""Oneonta""",35121,474000
"""Oneonta""",35121,469900
"""Oneonta""",35121,450000
"""Oneonta""",35121,429000
"""Oneonta""",35121,419900
"""Oneonta""",35121,399999
"""Oneonta""",35121,399900
"""Oneonta""",35121,399000
"""Oneonta""",35121,385000
"""Oneonta""",35121,384000
"""Oneonta""",35121,375000
"""Oneonta""",35121,375000
"""Oneonta""",35121,356000
"""Oneonta""",35121,355000
"""Oneonta""",35121,345000
"""Oneonta""",35121,339000
"""Oneonta""",35121,305900
"""Oneonta""",35121,305900
"""Oneonta""",35121,299900
"""Oneonta""",35121,299900
"""Oneonta""",35121,299000
"""Oneonta""",35121,286250
"""Oneonta""",35121,275000
"""Oneonta""",35121,265000
"""Oneonta""",35121,250000
"""Oneonta""",35121,250000
"""Oneonta""",35121,249900
"""Oneonta""",35121,249900
"""Oneonta""",35121,244900
"""Oneonta""",35121,239900
"""Oneonta""",35121,239000
"""Oneonta""",35121,236500
"""Oneonta""",35121,235000
"""Oneonta""",35121,235000
"""Oneonta""",35121,232000
"""Oneonta""",35121,229900
"""Oneonta""",35121,219000
"""Oneonta""",35121,215000
"""Oneonta""",35121,215000
"""Oneonta""",35121,202900
"""Oneonta""",35121,200000
"""Oneonta""",35121,199900
"""Oneonta""",35121,194000
"""Oneonta""",35121,189900
"""Oneonta""",35121,189900
"""Oneonta""",35121,175000
"""Oneonta""",35121,175000
"""Oneonta""",35121,175000
"""Oneonta""",35121,174900
"""Oneonta""",35121,170000
"""Oneonta""",35121,162900
"""Oneonta""",35121,159900
"""Oneonta""",35121,153900
"""Oneonta""",35121,149900
"""Oneonta""",35121,149900
"""Oneonta""",35121,149900
"""Oneonta""",35121,149000
"""Oneonta""",35121,139900
"""Oneonta""",35121,139500
"""Oneonta""",35121,139500
"""Oneonta""",35121,135000
"""Oneonta""",35121,134900
"""Oneonta""",35121,132000
"""Oneonta""",35121,127900
"""Oneonta""",35121,127200
"""Oneonta""",35121,125000
"""Oneonta""",35121,125000
"""Oneonta""",35121,119900
"""Oneonta""",35121,119900
"""Oneonta""",35121,119900
"""Oneonta""",35121,115000
"""Oneonta""",35121,112900
"""Oneonta""",35121,109000
"""Oneonta""",35121,100000
"""Oneonta""",35121,99900
"""Oneonta""",35121,99000
"""Oneonta""",35121,98500
"""Oneonta""",35121,89900
"""Oneonta""",35121,89900
"""Oneonta""",35121,89000
"""Oneonta""",35121,86000
"""Oneonta""",35121,84900
"""Oneonta""",35121,84900
"""Oneonta""",35121,78000
"""Oneonta""",35121,70000
"""Oneonta""",35121,69900
"""Oneonta""",35121,69000
"""Indian Springs Village""",35124,5500000
"""Indian Springs Village""",35124,3995000
"""Pelham""",35124,2800000
"""Indian Springs Village""",35124,2499000
"""Indian Springs Village""",35124,1750000
"""Pelham""",35124,1650000
"""Indian Springs Village""",35124,1645000
"""Indian Springs Village""",35124,1350000
"""Indian Springs Village""",35124,1200000
"""Indian Springs Village""",35124,785000
"""Pelham""",35124,695000
"""Pelham""",35124,678500
"""Pelham""",35124,650000
"""Indian Springs Village""",35124,610000
"""Pelham""",35124,592000
"""Pelham""",35124,589500
"""Pelham""",35124,570000
"""Pelham""",35124,539900
"""Indian Springs Village""",35124,515000
"""Pelham""",35124,509900
"""Pelham""",35124,499900
"""Indian Springs Village""",35124,499900
"""Pelham""",35124,496000
"""Pelham""",35124,495000
"""Pelham""",35124,489900
"""Pelham""",35124,489900
"""Pelham""",35124,484900
"""Pelham""",35124,479900
"""Indian Springs Village""",35124,475000
"""Pelham""",35124,474500
"""Pelham""",35124,460000
"""Indian Springs Village""",35124,450000
"""Pelham""",35124,449990
"""Indian Springs Village""",35124,449900
"""Pelham""",35124,449500
"""Pelham""",35124,439900
"""Pelham""",35124,434750
"""Pelham""",35124,429900
"""Pelham""",35124,429900
"""Pelham""",35124,429900
"""Pelham""",35124,423000
"""Pelham""",35124,419900
"""Pelham""",35124,419900
"""Pelham""",35124,416000
"""Pelham""",35124,414500
"""Pelham""",35124,409900
"""Pelham""",35124,405000
"""Pelham""",35124,400000
"""Pelham""",35124,400000
"""Pelham""",35124,399900
"""Pelham""",35124,399900
"""Pelham""",35124,399000
"""Pelham""",35124,399000
"""Pelham""",35124,398500
"""Pelham""",35124,397500
"""Pelham""",35124,389900
"""Pelham""",35124,386650
"""Pelham""",35124,385900
"""Pelham""",35124,384900
"""Pelham""",35124,382900
"""Pelham""",35124,374900
"""Pelham""",35124,374900
"""Pelham""",35124,370000
"""Pelham""",35124,369900
"""Pelham""",35124,365000
"""Pelham""",35124,359900
"""Pelham""",35124,359900
"""Pelham""",35124,359900
"""Pelham""",35124,359900
"""Pelham""",35124,359900
"""Pelham""",35124,359900
"""Pelham""",35124,359900
"""Pelham""",35124,350000
"""Pelham""",35124,349900
"""Pelham""",35124,342900
"""Pelham""",35124,342900
"""Pelham""",35124,339900
"""Pelham""",35124,335000
"""Indian Springs Village""",35124,329900
"""Pelham""",35124,325000
"""Pelham""",35124,324900
"""Pelham""",35124,322000
"""Pelham""",35124,313500
"""Pelham""",35124,299900
"""Pelham""",35124,292500
"""Pelham""",35124,285000
"""Pelham""",35124,282000
"""Pelham""",35124,280000
"""Pelham""",35124,275000
"""Pelham""",35124,275000
"""Pelham""",35124,275000
"""Pelham""",35124,265000
"""Pelham""",35124,264900
"""Pelham""",35124,264900
"""Pelham""",35124,259900
"""Pelham""",35124,254900
"""Pelham""",35124,254900
"""Pelham""",35124,250000
"""Pelham""",35124,249900
"""Pell City""",35125,3500000
"""Pell City""",35125,3000000
"""Pell City""",35125,995000
"""Pell City""",35125,795000
"""Pell City""",35125,750000
"""Pell City""",35125,529000
"""Pell City""",35125,459900
"""Pell City""",35125,399900
"""Pell City""",35125,399000
"""Pell City""",35125,360000
"""Pell City""",35125,350000
"""Pell City""",35125,350000
"""Pell City""",35125,345000
"""Pell City""",35125,329500
"""Pell City""",35125,318000
"""Pell City""",35125,275000
"""Pell City""",35125,255000
"""Pell City""",35125,250000
"""Pell City""",35125,249000
"""Pell City""",35125,239900
"""Pell City""",35125,225000
"""Pell City""",35125,225000
"""Pell City""",35125,199000
"""Pell City""",35125,187900
"""Pell City""",35125,187900
"""Pell City""",35125,184900
"""Pell City""",35125,184900
"""Pell City""",35125,179900
"""Pell City""",35125,179900
"""Pell City""",35125,174900
"""Pell City""",35125,174500
"""Pell City""",35125,173630
"""Pell City""",35125,172690
"""Pell City""",35125,171320
"""Pell City""",35125,169000
"""Pell City""",35125,168900
"""Pell City""",35125,167680
"""Pell City""",35125,166900
"""Pell City""",35125,164290
"""Pell City""",35125,163290
"""Pell City""",35125,161110
"""Pell City""",35125,160000
"""Pell City""",35125,160000
"""Pell City""",35125,159900
"""Pell City""",35125,159900
"""Pell City""",35125,158000
"""Pell City""",35125,155500
"""Pell City""",35125,153920
"""Pell City""",35125,151170
"""Pell City""",35125,148900
"""Pell City""",35125,147580
"""Pell City""",35125,146400
"""Pell City""",35125,146400
"""Pell City""",35125,145400
"""Pell City""",35125,144000
"""Pell City""",35125,135000
"""Pell City""",35125,129900
"""Pell City""",35125,129000
"""Pell City""",35125,126500
"""Pell City""",35125,117900
"""Pell City""",35125,115000
"""Pell City""",35125,105000
"""Pell City""",35125,99900
"""Pell City""",35125,99900
"""Pell City""",35125,99900
"""Pell City""",35125,99000
"""Pell City""",35125,90000
"""Pell City""",35125,89900
"""Pell City""",35125,89900
"""Pell City""",35125,89000
"""Pell City""",35125,79500
"""Pell City""",35125,73000
"""Pell City""",35125,60000
"""Pell City""",35125,57500
"""Pell City""",35125,50000
"""Pell City""",35125,50000
"""Pell City""",35125,48000
"""Pell City""",35125,45000
"""Pell City""",35125,45000
"""Pell City""",35125,29900
"""Odenville""",35125,28900
"""Pell City""",35125,25000
"""Pinson""",35126,1927500
"""Clay""",35126,739000
"""Pinson""",35126,625000
"""Pinson""",35126,500000
"""Pinson""",35126,450000
"""Pinson""",35126,399500
"""Pinson""",35126,399000
"""Vestavia Hills""",35126,349900
"""Pinson""",35126,329900
"""Pinson""",35126,320000
"""Pinson""",35126,319900
"""Pinson""",35126,299900
"""Pinson""",35126,299900
"""Pinson""",35126,299000
"""Pinson""",35126,289900
"""Pinson""",35126,289900
"""Pinson""",35126,285000
"""Pinson""",35126,279900
"""Pinson""",35126,279900
"""Pinson""",35126,250000
"""Pinson""",35126,250000
"""Pinson""",35126,249900
"""Pinson""",35126,235000
"""Pinson""",35126,235000
"""Pinson""",35126,230000
"""Pinson""",35126,229900
"""Pinson""",35126,229900
"""Pinson""",35126,220000
"""Pinson""",35126,217000
"""Pinson""",35126,215000
"""Pinson""",35126,214900
"""Pinson""",35126,206000
"""Pinson""",35126,200000
"""Pinson""",35126,185900
"""Pinson""",35126,184900
"""Pinson""",35126,184900
"""Pinson""",35126,184000
"""Pinson""",35126,180000
"""Pinson""",35126,179900
"""Pinson""",35126,178500
"""Pinson""",35126,175000
"""Pinson""",35126,170000
"""Pinson""",35126,169900
"""Clay""",35126,169900
"""Pinson""",35126,169900
"""Pinson""",35126,169900
"""Pinson""",35126,168900
"""Pinson""",35126,164900
"""Pinson""",35126,159500
"""Pinson""",35126,158000
"""Pinson""",35126,155900
"""Pinson""",35126,155000
"""Pinson""",35126,149900
"""Pinson""",35126,149900
"""Pinson""",35126,149900
"""Pinson""",35126,145900
"""Pinson""",35126,145000
"""Pinson""",35126,145000
"""Pinson""",35126,145000
"""Pinson""",35126,144900
"""Pinson""",35126,140000
"""Clay""",35126,139900
"""Pinson""",35126,139900
"""Pinson""",35126,139900
"""Pinson""",35126,139250
"""Pinson""",35126,135000
"""Pinson""",35126,133000
"""Pinson""",35126,132900
"""Pinson""",35126,132900
"""Pinson""",35126,132500
"""Pinson""",35126,130000
"""Pinson""",35126,130000
"""Pinson""",35126,130000
"""Pinson""",35126,129999
"""Pinson""",35126,129900
"""Pinson""",35126,129900
"""Pinson""",35126,129900
"""Pinson""",35126,129900
"""Pinson""",35126,129000
"""Pinson""",35126,128000
"""Pinson""",35126,127900
"""Pinson""",35126,127365
"""Pinson""",35126,127000
"""Pinson""",35126,125000
"""Pinson""",35126,124900
"""Pinson""",35126,120000
"""Pinson""",35126,120000
"""Pinson""",35126,120000
"""Pinson""",35126,119900
"""Pinson""",35126,116000
"""Pinson""",35126,115000
"""Pinson""",35126,114900
"""Pinson""",35126,110000
"""Pinson""",35126,109900
"""Pinson""",35126,105000
"""Pinson""",35126,100000
"""Pinson""",35126,99900
"""Pinson""",35126,99900
"""Pinson""",35126,99900
"""Pleasant Grove""",35127,650000
"""Pleasant Grove""",35127,400000
"""Pleasant Grove""",35127,375000
"""Pleasant Grove""",35127,329900
"""Pleasant Grove""",35127,275000
"""Pleasant Grove""",35127,269900
"""Pleasant Grove""",35127,269000
"""Pleasant Grove""",35127,259900
"""Pleasant Grove""",35127,259900
"""Pleasant Grove""",35127,254900
"""Pleasant Grove""",35127,252900
"""Pleasant Grove""",35127,249900
"""Pleasant Grove""",35127,227500
"""Pleasant Grove""",35127,219500
"""Pleasant Grove""",35127,209500
"""Pleasant Grove""",35127,208000
"""Pleasant Grove""",35127,199900
"""Pleasant Grove""",35127,189000
"""Pleasant Grove""",35127,179900
"""Pleasant Grove""",35127,179900
"""Pleasant Grove""",35127,179000
"""Pleasant Grove""",35127,179000
"""Pleasant Grove""",35127,174900
"""Pleasant Grove""",35127,174900
"""Pleasant Grove""",35127,174900
"""Pleasant Grove""",35127,164900
"""Pleasant Grove""",35127,164900
"""Pleasant Grove""",35127,162900
"""Pleasant Grove""",35127,159900
"""Pleasant Grove""",35127,159900
"""Pleasant Grove""",35127,159900
"""Pleasant Grove""",35127,152900
"""Pleasant Grove""",35127,150000
"""Pleasant Grove""",35127,144900
"""Pleasant Grove""",35127,132900
"""Pleasant Grove""",35127,129500
"""Pleasant Grove""",35127,125900
"""Pleasant Grove""",35127,119900
"""Pleasant Grove""",35127,119000
"""Pleasant Grove""",35127,100000
"""Birmingham""",35127,100000
"""Pleasant Grove""",35127,99900
"""Pleasant Grove""",35127,95500
"""Pleasant Grove""",35127,84900
"""Pleasant Grove""",35127,75000
"""Pleasant Grove""",35127,75000
"""Pleasant Grove""",35127,72900
"""Pleasant Grove""",35127,69900
"""Pleasant Grove""",35127,69900
"""Pleasant Grove""",35127,66000
"""Pleasant Grove""",35127,65000
"""Pleasant Grove""",35127,60000
"""Pleasant Grove""",35127,56500
"""Pleasant Grove""",35127,40000
"""Pleasant Grove""",35127,25000
"""Pleasant Grove""",35127,25000
"""Pleasant Grove""",35127,24000
"""Pleasant Grove""",35127,17500
"""Pleasant Grove""",35127,15000
"""Pleasant Grove""",35127,15000
"""Pleasant Grove""",35127,15000
"""Pleasant Grove""",35127,15000
"""Pleasant Grove""",35127,11000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,10000
"""Pleasant Grove""",35127,9000
"""Pleasant Grove""",35127,8500
"""Pleasant Grove""",35127,8000
"""Pleasant Grove""",35127,7500
"""Pleasant Grove""",35127,7500
"""Pleasant Grove""",35127,7500
"""Pleasant Grove""",35127,6000
"""Pell City""",35128,1298000
"""Pell City""",35128,899500
"""Pell City""",35128,780000
"""Pell City""",35128,650000
"""Pell City""",35128,629000
"""Pell City""",35128,599000
"""Pell City""",35128,599000
"""Pell City""",35128,585000
"""Pell City""",35128,550000
"""Pell City""",35128,495000
"""Pell City""",35128,485000
"""Pell City""",35128,450000
"""Pell City""",35128,447777
"""Pell City""",35128,420000
"""Pell City""",35128,415000
"""Pell City""",35128,390000
"""Pell City""",35128,387900
"""Pell City""",35128,379900
"""Pell City""",35128,369900
"""Pell City""",35128,369000
"""Pell City""",35128,359900
"""Pell City""",35128,359900
"""Pell City""",35128,359900
"""Pell City""",35128,350000
"""Pell City""",35128,327000
"""Pell City""",35128,325000
"""Pell City""",35128,323000
"""Pell City""",35128,319000
"""Pell City""",35128,301115
"""Pell City""",35128,299900
"""Pell City""",35128,299777
"""Pell City""",35128,299500
"""Pell City""",35128,275500
"""Pell City""",35128,270000
"""Pell City""",35128,255000
"""Leeds""",35128,250000
"""Pell City""",35128,249900
"""Pell City""",35128,235600
"""Pell City""",35128,234900
"""Pell City""",35128,234000
"""Pell City""",35128,229000
"""Pell City""",35128,219900
"""Pell City""",35128,209500
"""Pell City""",35128,209500
"""Pell City""",35128,208400
"""Pell City""",35128,206000
"""Pell City""",35128,199900
"""Pell City""",35128,199900
"""Pell City""",35128,199000
"""Pell City""",35128,189900
"""Pell City""",35128,189900
"""Pell City""",35128,185000
"""Pell City""",35128,179900
"""Pell City""",35128,169000
"""Pell City""",35128,168500
"""Pell City""",35128,168000
"""Pell City""",35128,162500
"""Pell City""",35128,159900
"""Pell City""",35128,150000
"""Pell City""",35128,150000
"""Pell City""",35128,150000
"""Pell City""",35128,150000
"""Pell City""",35128,150000
"""Pell City""",35128,150000
"""Pell City""",35128,150000
"""Pell City""",35128,149900
"""Pell City""",35128,139900
"""Pell City""",35128,139900
"""Pell City""",35128,139900
"""Pell City""",35128,134900
"""Pell City""",35128,129900
"""Pell City""",35128,125000
"""Pell City""",35128,122900
"""Pell City""",35128,120000
"""Pell City""",35128,110000
"""Pell City""",35128,109900
"""Pell City""",35128,104900
"""Pell City""",35128,104900
"""Pell City""",35128,101700
"""Pell City""",35128,100000
"""Pell City""",35128,99000
"""Pell City""",35128,94900
"""Pell City""",35128,92000
"""Pell City""",35128,85500
"""Pell City""",35128,85500
"""Pell City""",35128,85500
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,75000
"""Pell City""",35128,65000
"""Pell City""",35128,65000
"""Quinton""",35130,325000
"""Quinton""",35130,169000
"""Quinton""",35130,129900
"""Quinton""",35130,119900
"""Quinton""",35130,119900
"""Quinton""",35130,104900
"""Quinton""",35130,89900
"""Quinton""",35130,87900
"""Quinton""",35130,69900
"""Quinton""",35130,50000
"""Quinton""",35130,40000
"""Quinton""",35130,8000
"""Quinton""",35130,8000
"""Quinton""",35130,7000
"""Quinton""",35130,7000
"""Quinton""",35130,6000
"""Ragland""",35131,800000
"""Ragland""",35131,799000
"""Ragland""",35131,450000
"""Ragland""",35131,269000
"""Ragland""",35131,164900
"""Ragland""",35131,159900
"""Ragland""",35131,159900
"""Ragland""",35131,149900
"""Ragland""",35131,145000
"""Ragland""",35131,109000
"""Ragland""",35131,99900
"""Ragland""",35131,99900
"""Ragland""",35131,90000
"""Remlap""",35133,815000
"""Remlap""",35133,389000
"""Remlap""",35133,369900
"""Remlap""",35133,319900
"""Remlap""",35133,259900
"""Remlap""",35133,250000
"""Remlap""",35133,224900
"""Remlap""",35133,210000
"""Remlap""",35133,210000
"""Remlap""",35133,208000
"""Remlap""",35133,190000
"""Remlap""",35133,179900
"""Remlap""",35133,175000
"""Remlap""",35133,159900
"""Remlap""",35133,142900
"""Remlap""",35133,140000
"""Remlap""",35133,124900
"""Remlap""",35133,109995
"""Remlap""",35133,68000
"""Remlap""",35133,59900
"""Remlap""",35133,57900
"""Remlap""",35133,39900
"""Remlap""",35133,35000
"""Remlap""",35133,27900
"""Remlap""",35133,24900
"""Remlap""",35133,23000
"""Riverside""",35135,2500000
"""Riverside""",35135,379900
"""Riverside""",35135,359900
"""Riverside""",35135,350000
"""Riverside""",35135,289000
"""Riverside""",35135,239900
"""Riverside""",35135,237000
"""Riverside""",35135,229900
"""Riverside""",35135,199900
"""Riverside""",35135,179000
"""Riverside""",35135,175000
"""Riverside""",35135,169900
"""Riverside""",35135,160000
"""Riverside""",35135,150000
"""Riverside""",35135,149900
"""Riverside""",35135,30000
"""Riverside""",35135,27000
"""Riverside""",35135,23000
"""Riverside""",35135,20000
"""Riverside""",35135,20000
"""Riverside""",35135,20000
"""Riverside""",35135,20000
"""Riverside""",35135,20000
"""Riverside""",35135,19777
"""Riverside""",35135,19000
"""Riverside""",35135,18500
"""Riverside""",35135,16000
"""Riverside""",35135,15000
"""Shelby""",35143,599000
"""Shelby""",35143,449900
"""Shelby""",35143,449000
"""Shelby""",35143,445000
"""Shelby""",35143,429900
"""Shelby""",35143,398000
"""Shelby""",35143,389900
"""Shelby""",35143,309000
"""Shelby""",35143,299900
"""Shelby""",35143,299500
"""Shelby""",35143,275000
"""Shelby""",35143,274900
"""Shelby""",35143,259000
"""Shelby""",35143,249900
"""Shelby""",35143,229000
"""Shelby""",35143,224900
"""Shelby""",35143,209000
"""Shelby""",35143,200000
"""Shelby""",35143,199900
"""Shelby""",35143,199000
"""Shelby""",35143,199000
"""Shelby""",35143,185000
"""Shelby""",35143,150000
"""Shelby""",35143,145000
"""Shelby""",35143,119000
"""Shelby""",35143,115000
"""Shelby""",35143,113900
"""Shelby""",35143,90000
"""Shelby""",35143,85000
"""Shelby""",35143,79900
"""Shelby""",35143,75000
"""Shelby""",35143,75000
"""Shelby""",35143,72900
"""Shelby""",35143,69900
"""Shelby""",35143,64500
"""Shelby""",35143,49000
"""Shelby""",35143,48000
"""Shelby""",35143,44500
"""Shelby""",35143,38000
"""Shelby""",35143,35000
"""Shelby""",35143,32500
"""Shelby""",35143,32500
"""Shelby""",35143,32500
"""Springville""",35146,1200000
"""Springville""",35146,975000
"""Springville""",35146,750000
"""Springville""",35146,550000
"""Springville""",35146,497500
